Date,Headlines,Negative,Neutral,Positive,Actual Sentiment,Sentiment value
08/02/2019,"Trigger Warning With Killer Mike: finally, a satirist for our times",0.04895857,0.6976854,0.25335604,Neutral,0.6976854
07/02/2019,High Flying Bird review – Soderbergh scales new heights on Netflix,0.003134925,0.2528626,0.74400246,Positive,0.74400246
06/02/2019,'He was a master manipulator’: Abducted in Plain Sight and the truth about abuse,0.6049173,0.38308236,0.012000341,Negative,0.6049173
05/02/2019,Hannah Gadsby announces Nanette follow-up: ‘The humour will be back in’,0.011831814,0.8193264,0.1688418,Neutral,0.8193264
05/02/2019,From Birdman to Buzzsaw: how Hollywood captures critics on screen,0.24945465,0.72034436,0.030201025,Neutral,0.72034436
05/02/2019,Gwyneth Paltrow's Goop to become Netflix TV show,0.005417986,0.83746874,0.1571132,Neutral,0.83746874
04/02/2019,"A new film claims root canals cause cancer. Don’t believe it, dentists say",0.86020446,0.1305118,0.009283787,Negative,0.86020446
03/02/2019,Disney superheroes join battle of the streaming services : Observer business agenda,0.016141897,0.7386181,0.24524008,Neutral,0.7386181
01/02/2019,From Rosehaven to Sex Education: what to stream in Australia in February : Stream lover,0.016251184,0.904745,0.07900385,Neutral,0.904745
01/02/2019,You: the hit Netflix show exposing the creepiness of romcoms,0.2671836,0.6318981,0.10091831,Neutral,0.6318981
01/02/2019,Velvet Buzzsaw is a fiendish portrait of art-world avarice – but is it realistic?,0.12663814,0.7877429,0.08561899,Neutral,0.7877429
30/01/2019,Great News is the best show on Netflix. Why was it cut down in its prime?,0.02446971,0.09298472,0.8825456,Positive,0.8825456
29/01/2019,Velvet Buzzsaw review – Netflix art world horror is flawed but fun : First look review,0.19462757,0.54198,0.26339242,Neutral,0.54198
27/01/2019,Sexing up Wales... TV show shines new light on old hills and dales,0.038652014,0.44514728,0.5162007,Positive,0.5162007
27/01/2019,Brexit warnings by Airbus and Siemens cannot be ignored : Business leader,0.35949022,0.52178,0.11872977,Neutral,0.52178
26/01/2019,"Amber Tamblyn: let’s learn to reward talent, regardless of sex : Names in the news",0.019792898,0.5338385,0.4463686,Neutral,0.5338385
25/01/2019,The Casketeers: how two Maori funeral directors became beloved Netflix stars,0.040437493,0.8054913,0.15407123,Neutral,0.8054913
25/01/2019,'Take care of your actors': the intimacy director keeping Netflix’s sex scenes safe,0.07328805,0.7780689,0.14864308,Neutral,0.7780689
24/01/2019,Netflix’s Fyre festival film offers a masterclass in how not to influence people : Lost in showbiz,0.034327187,0.28755835,0.6781145,Positive,0.6781145
24/01/2019,Polar review – hyper-violent Netflix thriller drowns in gore and stupidity,0.9521884,0.044428296,0.003383367,Negative,0.9521884
24/01/2019,Netflix v Amazon? It's a one-sided battle at the moment,0.299531,0.6433905,0.057078484,Neutral,0.6433905
22/01/2019,Forget Netflix - UK cinemas report best year at box office since 1970,0.007240485,0.15868185,0.8340776,Positive,0.8340776
22/01/2019,Netflix’s Sex Education is about as British as a high-school prom,0.26509017,0.5240174,0.21089238,Neutral,0.5240174
21/01/2019,Fyre festival co-founder Ja Rule criticises new documentaries,0.6010798,0.3844741,0.014446062,Negative,0.6010798
20/01/2019,Gillian Anderson 'to play Margaret Thatcher in The Crown',0.053837344,0.89825165,0.047911044,Neutral,0.89825165
20/01/2019,Online fund for unpaid Fyre festival staff raises tens of thousands,0.024052614,0.6820804,0.2938669,Neutral,0.6820804
20/01/2019,One thing to be grateful to Brexit for: Britons are buying less on credit : Business leader,0.020171477,0.19356026,0.78626823,Positive,0.78626823
18/01/2019,"IO review – post-cataclysmic Netflix adventure aims high, lands in middle",0.016698454,0.64810276,0.33519876,Neutral,0.64810276
17/01/2019,Netflix adds 8.8 million subscribers as its stock falls over spending fears,0.34950328,0.55441266,0.09608409,Neutral,0.55441266
17/01/2019,ITV shares fall as broadcasters are warned not to underestimate Netflix,0.5399306,0.43542308,0.024646308,Negative,0.5399306
17/01/2019,Sex Education: in praise of the raunchy yet heartfelt Netflix comedy,0.002906599,0.19881342,0.79828,Positive,0.79828
16/01/2019,Fighting Fyre with Fyre: the story of two warring festival documentaries,0.12986988,0.81963974,0.0504904,Neutral,0.81963974
16/01/2019,You: the stalker show that will make you delete your social media,0.8699134,0.12444049,0.005646131,Negative,0.8699134
16/01/2019,Steve Carell to star in Netflix comedy based on Trump's space force,0.05938266,0.81187683,0.12874053,Neutral,0.81187683
15/01/2019,Netflix to raise US prices for first time since 2017,0.088186786,0.7938758,0.117937334,Neutral,0.7938758
15/01/2019,Vibrators and chill: how Netflix is targeting older viewers,0.07293548,0.82000196,0.107062556,Neutral,0.82000196
14/01/2019,Friends from College: has TV's most hateable show become … good?,0.6628674,0.29947945,0.037653107,Negative,0.6628674
14/01/2019,Fyre review — viral festival disaster relived in shocking Netflix documentary,0.8223264,0.16583623,0.011837265,Negative,0.8223264
12/01/2019,Marie Kondo calls it clutter; to me they are mementoes : Names in the news,0.19287029,0.7120112,0.09511848,Neutral,0.7120112
12/01/2019,'Closer to The Hunger Games than Coachella': why Fyre festival went up in flames,0.6375131,0.32822904,0.034257825,Negative,0.6375131
11/01/2019,Teen crashes car after driving blindfolded for Bird Box challenge,0.7318075,0.25611395,0.012078611,Negative,0.7318075
11/01/2019,Netflix sued over Bandersnatch's similarities to Choose Your Own Adventure,0.4301705,0.53339016,0.036439303,Neutral,0.53339016
11/01/2019,Martin Scorsese to direct film about Bob Dylan's Rolling Thunder Revue,0.01836525,0.8599317,0.121703066,Neutral,0.8599317
10/01/2019,Declutter! Get rid of ‘stuff’! But will it make you feel better? : Steven Poole's word of the week,0.2272127,0.5429453,0.22984204,Neutral,0.5429453
09/01/2019,Alfonso Cuarón condemns Spanish subtitles on Roma,0.6104854,0.37644976,0.013064876,Negative,0.6104854
08/01/2019,Bird Box Challenge: why blindfolding yourself and walking into walls is even more stupid than it sounds,0.9329059,0.0622884,0.004805668,Negative,0.9329059
08/01/2019,Bandersnatch's Fionn Whitehead: prince of darkness,0.121088676,0.8428448,0.036066584,Neutral,0.8428448
07/01/2019,Flying high: how Bird Box became Netflix's biggest hit to date,0.001233106,0.08952661,0.90924025,Positive,0.90924025
07/01/2019,What we gain from keeping books – and why it doesn’t need to be ‘joy’,0.15392506,0.7088507,0.13722423,Neutral,0.7088507
04/01/2019,Success comes with its own heart attack: Netflix chef Samin Nosrat on the reality of fame,0.06487354,0.64781076,0.2873157,Neutral,0.64781076
04/01/2019,"Bird Box reflects a deeply insular, conservative and paranoid parenting philosophy",0.685827,0.30181345,0.012359521,Negative,0.685827
04/01/2019,Think Riyadh’s Netflix ban was bad? Imagine if Hasan Minhaj was a Saudi citizen,0.621449,0.3583786,0.020172406,Negative,0.621449
03/01/2019,What is the Bird Box challenge and why is Netflix worried? – video explainer,0.32562327,0.6473264,0.027050281,Neutral,0.6473264
03/01/2019,Netflix row: Hasan Minhaj pokes fun at removal of show criticising Saudi Arabia,0.287988,0.6742216,0.037790462,Neutral,0.6742216
03/01/2019,Netflix warns viewers against Bird Box challenge meme: 'Do not end up in hospital',0.54603374,0.42116326,0.032802995,Negative,0.54603374
01/01/2019,Outrage after Netflix pulls comedy show criticising Saudi Arabia,0.6971231,0.29265237,0.010224497,Negative,0.6971231
01/01/2019,Is the end of Netflix's golden age in sight?,0.15633205,0.7562136,0.08745436,Neutral,0.7562136
31/12/2018,From Lady Bird to Absolutely Fabulous: what to stream in Australia in January : Stream lover,0.003050542,0.43254635,0.5644031,Positive,0.5644031
30/12/2018,The week in TV: The ABC Murders; Watership Down; You; The Dead Room; Mrs Brown’s Boys : Observer TV reviews,0.07800335,0.8619424,0.06005426,Neutral,0.8619424
28/12/2018,Black Mirror's Bandersnatch: Charlie Brooker's meta masterpiece,0.013923315,0.5913735,0.39470315,Neutral,0.5913735
24/12/2018,Streaming: Apple and Disney braced to take on Netflix : Guy Lodge's streaming and DVDs,0.003105933,0.4852172,0.51167685,Positive,0.51167685
23/12/2018,Netflix to overtake Sky's satellite TV subscriptions by end of year,0.013728655,0.7509447,0.23532665,Neutral,0.7509447
21/12/2018,Alfonso Cuarón on Roma: ‘We cast for almost a year … I couldn’t find the right person',0.5865838,0.38209078,0.03132538,Negative,0.5865838
21/12/2018,Tech gift guide: 10 ideas for last-minute presents,0.008200152,0.6719688,0.319831,Neutral,0.6719688
21/12/2018,The 50 best TV shows of 2018: the full list : 2018 in TV,0.00239487,0.1376748,0.8599303,Positive,0.8599303
20/12/2018,This was the year Netflix took on the cinema establishment and won,0.012063216,0.41153872,0.5763981,Positive,0.5763981
17/12/2018,Streaming: Netflix's new Christmas films : Guy Lodge's streaming and DVDs,0.0039855,0.62994766,0.36606687,Neutral,0.62994766
16/12/2018,Bleak midwinter for landlords as retailers demand rent cuts : Business leader,0.31003544,0.6611966,0.028767945,Neutral,0.6611966
14/12/2018,Tidelands review – Netflix's first Australian original is pretty but vacuous,0.34002998,0.53154415,0.1284258,Neutral,0.53154415
14/12/2018,Big-screen boom: UK cinemas on track for best year since 1971,0.001154406,0.07146138,0.92738414,Positive,0.92738414
13/12/2018,Netflix has revolutionised food TV – and the tired Australian networks need to tune in,0.007610865,0.108329505,0.8840596,Positive,0.8840596
12/12/2018,Sunderland ‘Til I Die shows all that is right and wrong in English football : Sportblog,0.44736612,0.46561375,0.087020144,Neutral,0.46561375
10/12/2018,"Sunderland 'Til I Die: Netflix series charts pain, prayers and passion for the club – trailer",0.15665376,0.6767401,0.16660616,Neutral,0.6767401
06/12/2018,Dumplin' review – Jennifer Aniston's Netflix comedy is more like trifle,0.6925885,0.28120035,0.026211098,Negative,0.6925885
05/12/2018,Agnieszka Holland: 'Maybe freedom is overrated?',0.42761865,0.54061246,0.031768903,Neutral,0.54061246
04/12/2018,What went wrong with Netflix and Marvel's bromance?,0.64746,0.3242821,0.028257838,Negative,0.64746
02/12/2018,'The candles sell very well': the quest to be the last video store standing,0.00851645,0.28399748,0.7074861,Positive,0.7074861
30/11/2018,"Cowboy Bebop remake: please Netflix, keep the anime classic wild and raw",0.03832646,0.46954313,0.49213046,Positive,0.49213046
30/11/2018,From American Graffiti to My Brilliant Friend: what to stream in Australia in December : Stream lover,0.016817708,0.8640527,0.11912958,Neutral,0.8640527
28/11/2018,Synchronise watches: the rise of the Netflix viewing party : Shortcuts,0.023410508,0.7705779,0.20601158,Neutral,0.7705779
27/11/2018,Roma: why Alfonso Cuaron's Oscar frontrunner is a triumph,0.008995478,0.32534254,0.66566193,Positive,0.66566193
27/11/2018,Netflix announces plans to adapt Roald Dahl stories,0.005006463,0.7205719,0.27442166,Neutral,0.7205719
25/11/2018,From Trading Places to The Princess Switch – why are there so many Christmas life-swap movies? : Shortcuts,0.4025018,0.51355064,0.08394756,Neutral,0.51355064
21/11/2018,The Christmas Chronicles review – Kurt Russell's Santa can't save Netflix turkey,0.51442033,0.44757235,0.038007345,Negative,0.51442033
21/11/2018,Cinema release – a twist in the tale as Netflix goes hunting for Oscars,0.021004148,0.7996252,0.1793706,Neutral,0.7996252
21/11/2018,"The Final Table review – big, bombastic and barely watchable : TV review",0.56153244,0.38345706,0.055010535,Negative,0.56153244
20/11/2018,Wall Street senses change as the bear reveals its Faangs : Nils Pratley on finance,0.13199404,0.8326653,0.035340637,Neutral,0.8326653
20/11/2018,"US stock markets continue to fall, erasing 2018 gains",0.62071806,0.3595741,0.019707862,Negative,0.62071806
19/11/2018,US stock markets drop as tech companies lead losses,0.89165545,0.10464652,0.003698018,Negative,0.89165545
19/11/2018,Is Netflix's The Final Table culinary TV's last supper?,0.009325533,0.9128701,0.07780432,Neutral,0.9128701
18/11/2018,For the record : Observer corrections and clarifications,0.08194983,0.85179937,0.066250846,Neutral,0.85179937
16/11/2018,Narcos: Mexico review – Netflix's druglord saga sticks to its winning formula : TV review,0.028502109,0.74155796,0.22993994,Neutral,0.74155796
15/11/2018,Félix Gallardo: the 'Bill Gates of cocaine' who rules the new Narcos season,0.18983003,0.73269725,0.077472776,Neutral,0.73269725
14/11/2018,Bird Box review – Sandra Bullock's Netflix thriller is a bird-brained mess : First look review,0.5940205,0.36010045,0.045879062,Negative,0.5940205
11/11/2018,"May I have a word about … testing times for Facebook, Google and co : The shifting patterns of English",0.07563511,0.84679854,0.077566415,Neutral,0.84679854
10/11/2018,Scotland braces for ‘Netflix effect’ as TV film about Robert the Bruce is launched,0.073062055,0.8577111,0.06922689,Neutral,0.8577111
09/11/2018,"Westside review – Netflix's own Fame, minus the legwarmers or the charm : TV review",0.080011606,0.80271447,0.11727398,Neutral,0.80271447
09/11/2018,Disney planning Star Wars spinoff series starring Diego Luna,0.003131541,0.59640294,0.40046555,Neutral,0.59640294
09/11/2018,Satanic Temple sues Netflix over Chilling Adventures of Sabrina's demonic statue,0.67968947,0.313368,0.006942574,Negative,0.67968947
08/11/2018,"Mirzapur, Sacred Games and India's new wave of mafia TV",0.073775955,0.88393897,0.042285096,Neutral,0.88393897
08/11/2018,David Attenborough to present Netflix nature series Our Planet,0.007703468,0.78834623,0.20395029,Neutral,0.78834623
06/11/2018,Finally some good news: TV dramas are getting shorter,0.036317553,0.21099152,0.7526909,Positive,0.7526909
02/11/2018,Julia Roberts joins rush by top actors to big-budget TV streaming,0.011578267,0.81328464,0.17513713,Neutral,0.81328464
02/11/2018,From The Good Place to A Fish Called Wanda: what to stream in Australia in November : Stream lover,0.00627717,0.79222023,0.20150258,Neutral,0.79222023
02/11/2018,They'll Love Me When I'm Dead review – exasperating Orson Welles documentary,0.107067645,0.68291545,0.21001689,Neutral,0.68291545
02/11/2018,House of Cards: season six review – we still need to talk about Kevin : TV review,0.06109862,0.88561743,0.053283915,Neutral,0.88561743
01/11/2018,Oscar-hungry Netflix gives cinema premieres to Roma and Ballad of Buster Scruggs,0.06804902,0.73609424,0.1958567,Neutral,0.73609424
30/10/2018,The season of the witch: how Sabrina and co are casting their spell over TV,0.12660559,0.8414353,0.031959075,Neutral,0.8414353
29/10/2018,What does Hasan Minhaj's Netflix show bring to late-night comedy?,0.006996157,0.8931895,0.099814326,Neutral,0.8931895
27/10/2018,Chilling Adventures of Sabrina review – where has the magic gone? : TV review,0.15251914,0.7989893,0.048491597,Neutral,0.7989893
26/10/2018,How The Haunting of Hill House conveys the horror of family,0.51744556,0.4705853,0.01196917,Negative,0.51744556
26/10/2018,"ALL CAPS, all the time: why are so many shows bombarding us with giant fonts?",0.6429457,0.3079976,0.049056683,Negative,0.6429457
25/10/2018,The 10 scariest Netflix original movies,0.5657736,0.38985485,0.04437158,Negative,0.5657736
25/10/2018,BBC faces existential crisis as young people turn to rivals – Ofcom,0.80341214,0.1873962,0.009191649,Negative,0.80341214
24/10/2018,Netflix – treat your black customers with the respect they deserve,0.09770098,0.6019478,0.3003512,Neutral,0.6019478
24/10/2018,Can Netflix's Fightworld help rehabilitate MMA's image?,0.018314637,0.67851394,0.3031714,Neutral,0.67851394
22/10/2018,Agoraphobia and an unhappy marriage: the real horror behind The Haunting of Hill House,0.86230415,0.13346863,0.004227231,Negative,0.86230415
22/10/2018,Netflix plans to raise $2bn as it invests in new content,0.002303937,0.3150862,0.68260986,Positive,0.68260986
21/10/2018,ITV chief: now is last chance to build British challenger to Netflix,0.057190944,0.73116237,0.21164677,Neutral,0.73116237
20/10/2018,Film fans see red over Netflix ‘targeted’ posters for black viewers,0.22802596,0.7155191,0.05645508,Neutral,0.7155191
18/10/2018,BBC says Amazon and Netflix may get surplus rural broadband funds,0.11975616,0.6537262,0.22651763,Neutral,0.6537262
18/10/2018,Making a Murderer: Part 2 review – Netflix's grisly mystery continues to enthral : TV review,0.1932435,0.73277426,0.07398217,Neutral,0.73277426
16/10/2018,Neon and corporate dystopias: why does cyberpunk refuse to move on?,0.8391283,0.15545727,0.005414441,Negative,0.8391283
16/10/2018,Netflix shares soar as it announces 6.96m new members,0.001314476,0.081176065,0.91750944,Positive,0.91750944
16/10/2018,Telco complaints rise for second year as homes switch to NBN,0.74397975,0.24278203,0.013238312,Negative,0.74397975
15/10/2018,Don’t let tech giants bury public service TV,0.57615584,0.3871911,0.036652997,Negative,0.57615584
14/10/2018,Streaming’s greatest hits: the best TV shows from Netflix and Amazon,0.001196612,0.040070776,0.95873255,Positive,0.95873255
13/10/2018,Battle rejoins between TV’s two biggest stars: Netflix and Amazon,0.019049205,0.45555365,0.5253972,Positive,0.5253972
12/10/2018,Pine Gap review – lots of yakkety yak and occasional scenes of bonking,0.06828929,0.8334997,0.09821104,Neutral,0.8334997
12/10/2018,The Kindergarten Teacher: is this Maggie Gyllenhaal's finest performance to date?,0.028126556,0.79647684,0.17539658,Neutral,0.79647684
12/10/2018,From rail safety to Spotify access: the key no-deal Brexit notices,0.19568454,0.7146287,0.089686796,Neutral,0.7146287
11/10/2018,'Textbook terror': How The Haunting of Hill House rewrote horror's rules,0.5356187,0.45185435,0.012526919,Negative,0.5356187
11/10/2018,The Bodyguard sets record as BBC's most popular box set,0.002523681,0.12366395,0.87381244,Positive,0.87381244
10/10/2018,"Apostle review – exhilarating Netflix horror is a wild, gory surprise",0.010785479,0.12598437,0.8632301,Positive,0.8632301
08/10/2018,Pine Gap: behind the secret US military base in the Australian desert,0.19985142,0.7832367,0.016911922,Neutral,0.7832367
05/10/2018,Private Life review – Netflix fertility comedy is painfully funny,0.11662982,0.34697446,0.5363957,Positive,0.5363957
05/10/2018,Gemma Arterton and Keira Knightley write hardhitting pieces for feminist collection,0.01635226,0.80709404,0.1765536,Neutral,0.80709404
04/10/2018,Messy kitchens and badass ladies: how Samin Nosrat will change the face of TV cooking shows,0.033962123,0.54072344,0.4253145,Neutral,0.54072344
03/10/2018,An interactive episode of Black Mirror? Now that sounds terrifying,0.8834429,0.10716461,0.009392592,Negative,0.8834429
03/10/2018,Big Mouth: how Netflix's sex education comedy remains vital,0.03192814,0.6089696,0.3591022,Neutral,0.6089696
02/10/2018,Amazon signs major deals with Neil Gaiman and Bear Grylls,0.004715096,0.47021207,0.5250728,Positive,0.5250728
01/10/2018,Netflix is not alone – five brazen bids to make easy™ money at Stelios’s expense,0.16136011,0.6401746,0.19846532,Neutral,0.6401746
30/09/2018,Netflix sued by easyJet founder in trademark dispute,0.42334506,0.55808026,0.018574687,Neutral,0.55808026
28/09/2018,The Good Place season 3 review – a fiendishly smart sitcom salvation : TV review,0.003877626,0.25436774,0.74175465,Positive,0.74175465
26/09/2018,The Good Place actor Kristen Bell: ‘I couldn’t be Stepford if I tried’,0.26390836,0.647243,0.088848636,Neutral,0.647243
26/09/2018,Graham Coxon: 'I was a mardy brat in my 20s … I'm quite mellow now',0.041523263,0.41514957,0.5433272,Positive,0.5433272
23/09/2018,Average Briton spends 26 days a year watching on-demand TV,0.12285338,0.8292147,0.047931936,Neutral,0.8292147
21/09/2018,Maniac review – Jonah Hill and Emma Stone hit career highs in NYC dystopia : TV review,0.007328883,0.5863415,0.40632966,Neutral,0.5863415
20/09/2018,The BBC’s Bodyguard is becoming a ‘Netflix Original’. So who gets the credit?,0.34116468,0.57797116,0.08086414,Neutral,0.57797116
19/09/2018,"The Guardian view on Bodyguard: to keep making brilliant shows, the BBC needs resources",0.06535113,0.3626725,0.57197636,Positive,0.57197636
18/09/2018,"Sorry, Netflix: we don't need another freak show",0.78766805,0.18764877,0.024683207,Negative,0.78766805
18/09/2018,From Black Mirror to The Crown: British talent cleans up at the Emmys,0.026887018,0.6833749,0.2897381,Neutral,0.6833749
18/09/2018,From red-carpet statements to Emmy 2018 winners – in pictures,0.017505538,0.8493586,0.13313583,Neutral,0.8493586
18/09/2018,Netflix picks up BBC's Bodyguard – and ITV cashes in,0.009569988,0.7923886,0.19804138,Neutral,0.7923886
18/09/2018,Emmys 2018: Game of Thrones makes triumphant return on TV's biggest night,0.001387355,0.091003,0.9076097,Positive,0.9076097
16/09/2018,Tony Hall: regulate video streaming services or risk 'killing off' UK content,0.5064851,0.47487074,0.018644197,Negative,0.5064851
16/09/2018,UK Netflix rival looms as BBC and Discovery eye UKTV breakup,0.4515459,0.53096974,0.01748434,Neutral,0.53096974
15/09/2018,"I decided against TV journalism, but then Netflix came calling : Briefly noted",0.33249584,0.57169306,0.095811166,Neutral,0.57169306
14/09/2018,British TV drama for autumn 2018: water-cooler moments are back,0.008645091,0.7210835,0.27027148,Neutral,0.7210835
14/09/2018,Netflix hunts long-term UK production base amid race for studios,0.18799073,0.75637215,0.05563711,Neutral,0.75637215
14/09/2018,How BoJack Horseman became the most empathetic show on television,0.007163327,0.21245658,0.7803801,Positive,0.7803801
14/09/2018,YouTube: TV is our fastest-growing market,0.00390956,0.09528917,0.90080124,Positive,0.90080124
13/09/2018,"Hold the Dark review – Netflix chiller aims high, lands somewhere in middle : First look review",0.020718584,0.7452826,0.23399884,Neutral,0.7452826
13/09/2018,"The Land of Steady Habits review – smart, sad Netflix tale of midlife crisis : First look review",0.23198967,0.61177444,0.15623596,Neutral,0.61177444
12/09/2018,Horizon's experiments get supersized to bring in new audiences,0.024012148,0.7568426,0.2191453,Neutral,0.7568426
11/09/2018,"BBC coverage of Cliff Richard raid was over the top, says Tony Hall",0.8176424,0.17276849,0.009589042,Negative,0.8176424
05/09/2018,Superheroes swoop to boost Hollywood but Netflix shadow looms,0.10352679,0.76702327,0.12944995,Neutral,0.76702327
05/09/2018,The cult of Yakult: the surprising reason the world's gone wild for the probiotic drink : Shortcuts,0.3152783,0.57335114,0.11137053,Neutral,0.57335114
04/09/2018,"Thanks, Mamma Mia. Cheesy pop culture is just the refuge we need",0.105624266,0.3628217,0.531554,Positive,0.531554
04/09/2018,City of Joy: the powerful Netflix documentary where 'everything is about love',0.002228811,0.12022611,0.8775451,Positive,0.8775451
03/09/2018,Netflix and Amazon spent £150m on British-made shows last year,0.053115655,0.67033947,0.27654484,Neutral,0.67033947
31/08/2018,Is Netflix about to change how it releases original movies?,0.05924906,0.8984316,0.04231937,Neutral,0.8984316
31/08/2018,From Black Comedy to The Bodyguard: what to stream on Australian TV in September : Stream lover,0.018718008,0.91840976,0.06287222,Neutral,0.91840976
31/08/2018,Ozark: season 2 review – Netflix's backwoods-noir crime tale returns with more moral murk : TV review,0.09992103,0.8005074,0.099571526,Neutral,0.8005074
28/08/2018,"Venice film festival 2018: all star lineup, despite lack of female film-makers",0.112078935,0.75080335,0.13711774,Neutral,0.75080335
27/08/2018,"Sex, spies and video dates: the must-see TV shows of autumn 2018 : Autumn arts preview 2018",0.026207132,0.63200617,0.3417867,Neutral,0.63200617
25/08/2018,Can Amazon ace it in the brutal arena of live sports broadcasting?,0.19685234,0.68508166,0.11806605,Neutral,0.68508166
25/08/2018,"BBC pension fund has stakes in Amazon, Netflix and Facebook",0.07528104,0.7972069,0.127512,Neutral,0.7972069
25/08/2018,The Innocents review – confessions of a teenage shapeshifter : TV review,0.23948134,0.7447402,0.015778547,Neutral,0.7447402
24/08/2018,Can Netflix save us from the Great Romcom Shortage of 2018? I watched 11 films to find out,0.15635934,0.6840936,0.15954706,Neutral,0.6840936
24/08/2018,Don’t throw web tax receipts at the BBC,0.57461333,0.39396545,0.03142119,Negative,0.57461333
23/08/2018,Netflix acquires rights to C4's Great British Bake Off in the US,0.005608821,0.73390234,0.26048875,Neutral,0.73390234
23/08/2018,"BoJack Horseman's Lisa Hanawalt on her new graphic novel, Coyote Doggirl",0.005767755,0.8542216,0.14001074,Neutral,0.8542216
22/08/2018,Jeremy Corbyn: I'll tax tech firms to subsidise the BBC licence fee,0.18561691,0.6876499,0.12673323,Neutral,0.6876499
21/08/2018,"‘Everybody feels fragile’: Guy Pearce on fame, family pressures and fatherhood at 50",0.4005923,0.5510344,0.048373293,Neutral,0.5510344
20/08/2018,Netflix and shill? Streaming service tests adverts between shows,0.44422543,0.5324774,0.023297157,Neutral,0.5324774
20/08/2018,Olivia Colman named most powerful person in British TV,0.004920575,0.16243869,0.8326407,Positive,0.8326407
15/08/2018,Can Matthew Weiner turn The Romanoffs into a Mad Men-sized hit?,0.052412868,0.79186314,0.15572399,Neutral,0.79186314
15/08/2018,'We're part of a greater movement': Hollywood finally gives Asian stories a spotlight,0.009778931,0.33135885,0.65886223,Positive,0.65886223
13/08/2018,Insatiable is just the latest example of Netflix not understanding teenagers,0.951354,0.0457652,0.002880741,Negative,0.951354
10/08/2018,Insatiable: there’s self-loathing for all in Netflix’s ‘fat-shaming’ teen comedy : The watcher,0.75754964,0.21720065,0.025249608,Negative,0.75754964
08/08/2018,Insatiable: how offensive is Netflix's controversial new comedy?,0.7462358,0.23662509,0.017139172,Negative,0.7462358
08/08/2018,"Inside Ashgabat, the flashy but empty 'city of the dead'",0.33026907,0.6215859,0.048145004,Neutral,0.6215859
07/08/2018,ITV joins Hollywood giants to back video streaming service for mobiles,0.01542409,0.7787809,0.20579499,Neutral,0.7787809
07/08/2018,Disenchantment first-look review – Game of Thrones send-up has a few Groening pains,0.43202457,0.45267558,0.11529991,Neutral,0.45267558
04/08/2018,The trillion-dollar question: can the tech giants keep growing?,0.04817097,0.6384496,0.3133794,Neutral,0.6384496
03/08/2018,What's on Netflix and Amazon this month – April 2021,0.003126713,0.4337432,0.5631301,Positive,0.5631301
03/08/2018,"Kelsey Grammer: 'People are so swift to judge, to react, to punish'",0.533947,0.44305834,0.022994667,Negative,0.533947
03/08/2018,From Sharp Objects to Wellington Paranormal: what's streaming in Australia in August : Stream lover,0.020210277,0.91250545,0.067284286,Neutral,0.91250545
02/08/2018,"Like Father review – Netflix comedy is easy to watch, easier to forget",0.020654203,0.18069373,0.79865205,Positive,0.79865205
01/08/2018,Netflix won't stream Louis Farrakhan film after 'internal miscommunication',0.78030115,0.2112999,0.008398942,Negative,0.78030115
01/08/2018,Can Apple pip others to be first with trillion dollar valuation?,0.031088892,0.7320331,0.23687798,Neutral,0.7320331
28/07/2018,Orange Is the New Black season six review – taking it to the Max for a plot refresh : TV review,0.009673984,0.83461475,0.1557112,Neutral,0.83461475
27/07/2018,Extinction review – splashy alien invasion thriller crash lands on Netflix,0.11106198,0.78787243,0.10106562,Neutral,0.78787243
27/07/2018,Orange is the New Black: season six's biggest villain? The prison system,0.34001365,0.5679679,0.09201842,Neutral,0.5679679
26/07/2018,Michael Peña on Hollywood: 'It was difficult for me to break through',0.46378276,0.49715602,0.039061222,Neutral,0.49715602
25/07/2018,The Bleeding Edge: behind the terrifying new Netflix documentary,0.3128481,0.63002926,0.057122674,Neutral,0.63002926
24/07/2018,"Insatiable: 100,000 sign petition to cancel Netflix 'fat-shaming' series",0.6872871,0.28894934,0.023763543,Negative,0.6872871
24/07/2018,"Fun funerals aren't for everyone, but at least people are talking openly about death",0.16526449,0.60405546,0.2306801,Neutral,0.60405546
23/07/2018,Netflix’s Dark Tourist and the trouble with ‘extreme’ travel TV,0.5682889,0.40027347,0.031437542,Negative,0.5682889
21/07/2018,Netflix has forever changed the way we consume television,0.025875779,0.28238773,0.69173646,Positive,0.69173646
21/07/2018,Netflix has revolutionised television. But is its crown starting to slip?,0.30386138,0.5533719,0.14276679,Neutral,0.5533719
20/07/2018,Suits review – Meghan Markle’s out but Katherine Heigl comes in as the daftly addictive show goes on : TV review,0.47598854,0.46910724,0.05490419,Negative,0.47598854
19/07/2018,'No-warning TV': why are surprise releases becoming so popular?,0.13185106,0.6351587,0.23299022,Neutral,0.6351587
19/07/2018,"Video shops could be frustrating and weird. But for me, they were a lifeline",0.3601394,0.48847923,0.15138137,Neutral,0.48847923
17/07/2018,Netflix and Amazon become more popular than pay-TV services,0.018168611,0.21127596,0.7705554,Positive,0.7705554
17/07/2018,Netflix subscriber slowdown could mark streaming giant's peak,0.17735724,0.6757897,0.14685301,Neutral,0.6757897
16/07/2018,Alarm for Netflix as shares plummet on worse-than-expected subscriber growth,0.836306,0.15271118,0.010982838,Negative,0.836306
