Date,Headlines,Negative,Neutral,Positive,Actual Sentiment,Sentiment value
09/03/2017,Star Wars: The Last Jedi - Luke's first words revealed to Disney shareholders,0.00456103,0.8870635,0.108375475,Neutral,0.8870635
13/03/2017,How we made Beauty and the Beast : How we made,0.02184783,0.620535,0.35761717,Neutral,0.620535
15/03/2017,First trailer launched for new Pixar film Coco,0.002537745,0.5423023,0.45515996,Neutral,0.5423023
19/03/2017,Beauty and the Beast smashes the box office in opening weekend,0.003746089,0.08054499,0.9157089,Positive,0.9157089
19/03/2017,Beauty and the Beast: feminist or fraud?,0.3693483,0.593307,0.037344716,Neutral,0.593307
20/03/2017,Out of tunes: Disney's live-action remake of Mulan ditches the songs,0.18599667,0.7226061,0.091397226,Neutral,0.7226061
21/03/2017,Beauty and the Beast: Malaysian film censors back down in 'gay moment' row,0.42068624,0.5374937,0.04182005,Neutral,0.5374937
21/03/2017,Rogue One: original ending could have made a happier Star Wars story,0.04052242,0.44393417,0.5155434,Positive,0.5155434
22/03/2017,Zootopia: Total Recall screenwriter alleges Disney stole idea for film,0.37070003,0.59237283,0.036927108,Neutral,0.59237283
23/03/2017,Portsmouth in takeover talks with billionaire former Walt Disney chairman,0.02176871,0.91097665,0.06725469,Neutral,0.91097665
24/03/2017,Star Wars spin-off will reveal how Han Solo got his name,0.010954896,0.9083644,0.080680706,Neutral,0.9083644
27/03/2017,"Beauty and the Beast still Belle of the box-office ball, while CHiPs lacks sauce : Box office analysis: US",0.2520086,0.61033183,0.13765949,Neutral,0.61033183
30/03/2017,Paramount looks to Disney model to recover after string of flops,0.16470753,0.7501301,0.08516242,Neutral,0.7501301
10/04/2017,Carrie Fisher to appear without CGI in Star Wars: Episode IX,0.007598095,0.86779714,0.12460475,Neutral,0.86779714
14/04/2017,Star Wars: The Last Jedi trailer – five things we learned : Film blog,0.022396125,0.8560248,0.12157906,Neutral,0.8560248
15/04/2017,Mary Poppins star Dick Van Dyke slams modern screen violence,0.41894263,0.5565214,0.024535924,Neutral,0.5565214
19/04/2017,Will Smith in talks to play Genie in live-action Aladdin,0.013686318,0.9377824,0.048531286,Neutral,0.9377824
24/04/2017,Tragic kingdoms – the Disney lands that flopped : Shortcuts,0.3860863,0.5520976,0.061816107,Neutral,0.5520976
11/05/2017,How Disneyland was born: 1953 sketch of Walt's wonderland up for auction,0.011206683,0.62478596,0.36400738,Neutral,0.62478596
22/05/2017,Pirates of the Caribbean: Dead Men Tell No Tales review – Cap'n Jack's panto's back,0.0499566,0.8470423,0.10300112,Neutral,0.8470423
28/05/2017,Pirates of the Caribbean: Salazar’s Revenge review – plumbing the depths,0.084644705,0.85400385,0.06135147,Neutral,0.85400385
05/06/2017,Hugh Sheridan says he and Rebel Wilson visited secret Disneyland apartment,0.023114033,0.8343118,0.14257409,Neutral,0.8343118
21/06/2017,Star Wars: Han Solo spin-off directors fired after 'creative differences',0.38079724,0.59024215,0.028960636,Neutral,0.59024215
13/07/2017,Cars 3 review – a franchise that's running out of road,0.5189614,0.44996127,0.031077301,Negative,0.5189614
17/07/2017,"Cinderella is homeless, Ariel ‘can’t afford to live on land’: Disney under fire for pay : Outside in America",0.5905592,0.37383914,0.03560172,Negative,0.5905592
30/07/2017,June Foray obituary,0.07577676,0.8661564,0.05806678,Neutral,0.8661564
08/08/2017,Netflix and Amazon on edge as Disney plans own streaming service,0.027753158,0.81229633,0.15995046,Neutral,0.81229633
12/08/2017,Disney’s diverse doctor is a cartoon tonic for us all,0.002791326,0.1249563,0.87225235,Positive,0.87225235
13/08/2017,Netflix will need its comic-book heroes: Disney may just have become a rival,0.35175002,0.5788968,0.06935323,Neutral,0.5788968
14/08/2017,African American CEO Kenneth Frazier quits Trump panel after Charlottesville,0.44496226,0.5426718,0.01236599,Neutral,0.5426718
30/08/2017,Disneyland apologises for banning boy from Princess experience,0.34369123,0.56175107,0.09455774,Neutral,0.56175107
05/10/2017,Frozen’s Elsa in a racy dress: this is the menace of Disney : Notebook,0.6238926,0.33717602,0.038931422,Negative,0.6238926
15/10/2017,"In the shadow of Disney, living life on the margins",0.19697534,0.67047065,0.13255407,Neutral,0.67047065
25/10/2017,‘The cult of Harvey’: Weinstein's staff at Miramax describe bullying and abuse,0.6656295,0.32317135,0.011199104,Negative,0.6656295
02/11/2017,Beyoncé to star with Donald Glover in Disney's live-action Lion King remake,0.00172276,0.44172987,0.55654734,Positive,0.55654734
06/11/2017,"21st Century Fox held talks with Disney over possible sale, reports say",0.013381631,0.91979957,0.066818826,Neutral,0.91979957
07/11/2017,Disney talks may suggest Murdochs have lost interest in Sky takeover,0.47733155,0.5082844,0.014384022,Neutral,0.5082844
07/11/2017,Disney ends blackout of LA Times after boycott from media outlets,0.1546032,0.77482665,0.070570126,Neutral,0.77482665
08/11/2017,Coming soon: (with subtitles) The Critics Who Humbled Angry Disney,0.016731676,0.84585434,0.13741408,Neutral,0.84585434
09/11/2017,Disney reveals plan for new Star Wars trilogy and live-action TV series,0.002974256,0.6152901,0.38173562,Neutral,0.6152901
12/11/2017,Everything’s up in the air - especially Sky News : Peter Preston on press and broadcasting,0.10515528,0.7888689,0.10597583,Neutral,0.7888689
12/11/2017,Film-makers race to reclaim the dark soul of Pinocchio,0.19007353,0.7679555,0.041971013,Neutral,0.7679555
19/11/2017,The Incredibles 2: watch the first trailer for Pixar's superpowered sequel,0.00200192,0.21456847,0.78342956,Positive,0.78342956
21/11/2017,"Coco review – Pixar's vibrant, melancholic adventure is a refreshing return to form",0.001470026,0.03727658,0.96125335,Positive,0.96125335
22/11/2017,Rashida Jones denies she left Pixar over 'unwanted advances' by John Lasseter,0.46279824,0.5146425,0.022559237,Neutral,0.5146425
22/11/2017,Pixar's John Lasseter taking leave citing 'missteps' and 'unwanted hugs',0.4983863,0.47907305,0.022540608,Negative,0.4983863
29/11/2017,Avengers: Infinity War – watch the first trailer for Marvel's massive superhero sequel,0.003563672,0.51020455,0.48623177,Neutral,0.51020455
03/12/2017,21st Century Fox 'restarts talks' for possible sale to Walt Disney,0.005387004,0.8606536,0.13395946,Neutral,0.8606536
05/12/2017,Fox boss James Murdoch could be next Disney CEO in possible merger – report,0.013581507,0.9144091,0.072009385,Neutral,0.9144091
09/12/2017,Fox and Disney: is Rupert Murdoch in retreat - or planning his next move?,0.07009866,0.8942181,0.03568319,Neutral,0.8942181
10/12/2017,"As Snow White turns 80, inspiring images of gentle innocence go on sale in Big Apple",0.002198693,0.1645975,0.83320385,Positive,0.83320385
13/12/2017,Rupert Murdoch set to sell off 21st Century Fox assets to Disney,0.049317475,0.9176142,0.033068385,Neutral,0.9176142
14/12/2017,Trump applauds Murdoch over Disney-Fox deal amid row over Time Warner,0.04660991,0.5674428,0.3859473,Neutral,0.5674428
14/12/2017,The Murdoch dynasty opens another surprise chapter,0.21271291,0.7046225,0.08266456,Neutral,0.7046225
14/12/2017,The Guardian view on Rupert Murdoch: a man out of time,0.28410444,0.6816889,0.034206733,Neutral,0.6816889
14/12/2017,Disney will not push for Sky if UK regulator rejects Murdoch bid,0.2715802,0.69955826,0.028861506,Neutral,0.69955826
14/12/2017,Retreat of the Rupert Murdoch media empire is a stunning reversal : Nils Pratley on finance,0.010398015,0.29995513,0.6896469,Positive,0.6896469
14/12/2017,Rupert Murdoch reshapes media empire with $66bn Disney deal,0.044687327,0.82535106,0.12996162,Neutral,0.82535106
14/12/2017,Disney-Fox deal: what it means for the Murdochs and their media empire,0.08619988,0.83458424,0.07921583,Neutral,0.83458424
15/12/2017,Captain America vs Predator: what could the Disney/Fox deal mean for movies?,0.03527411,0.8958284,0.068897426,Neutral,0.8958284
15/12/2017,Pinocchio review – the wooden wonder struts his stuff in a brilliant return to his roots,0.005110496,0.16533327,0.8295562,Positive,0.8295562
15/12/2017,Experience: I was Bambi : Experience,0.04946742,0.8342775,0.11625501,Neutral,0.8342775
17/12/2017,"Suddenly, the mighty Murdoch is just another middleweight : Peter Preston on press and broadcasting",0.43394506,0.5211476,0.04490725,Neutral,0.5211476
17/12/2017,Rupert Murdoch: Will this prove to be the media king’s last act? : The Observer profile,0.10589382,0.85306543,0.04104069,Neutral,0.85306543
18/12/2017,John Skipper resigns as ESPN president over 'substance addiction' issue,0.4263999,0.5470613,0.026538774,Neutral,0.5470613
19/12/2017,Disney's Hall of Presidents unveils eerily lifelike Donald Trump – video,0.002745122,0.1836374,0.8136175,Positive,0.8136175
23/12/2017,2017: the sequel … seven lessons for Hollywood after summer’s disasters,0.44341436,0.51771367,0.03887197,Neutral,0.51771367
05/01/2018,Death wears Mickey Mouse ears: how Disney is doing parents a favour,0.031880695,0.42071092,0.5474084,Positive,0.5474084
07/01/2018,Murky defence of diesel does Britain’s troubled motor industry no credit : Business leader,0.76867944,0.21446565,0.016854908,Negative,0.76867944
09/01/2018,Apocalypse now: what happens when the X-Men crash the Marvel Cinematic Universe? : Week in geek,0.3642402,0.5409798,0.09478007,Neutral,0.5409798
23/01/2018,Disney's gloriously ghoulish Coco charms UK box office : Box office analysis: UK,0.002498511,0.13038693,0.8671145,Positive,0.8671145
05/02/2018,Solo: A Star Wars Story - five things we learned from the first trailer : Week in geek,0.011853512,0.5952493,0.3928972,Neutral,0.5952493
05/02/2018,Solo: A Star Wars Story – first trailer for the space smuggler prequel unveiled,0.006639382,0.8591688,0.1341919,Neutral,0.8591688
20/02/2018,Conservators race against time to save film cels of classic Disney characters,0.12865838,0.7236707,0.14767082,Neutral,0.7236707
21/02/2018,Sade to release first new music in eight years,0.008084434,0.88378125,0.10813434,Neutral,0.88378125
23/02/2018,Disney's Frozen musical opens on Broadway: 'More nudity than expected',0.19866411,0.6062419,0.19509402,Neutral,0.6062419
01/03/2018,Down and out in Disneyland: study finds most LA workers can't cover basic needs : Outside in America,0.69781995,0.2757992,0.026380833,Negative,0.69781995
05/03/2018,Coco wins best animated feature at Oscars 2018,0.00212551,0.14254549,0.855329,Positive,0.855329
07/03/2018,A Wrinkle in Time review – Ava DuVernay's fantasy is a glittery disappointment,0.8733027,0.11627177,0.010425459,Negative,0.8733027
23/03/2018,Frozen review – Disney hit arrives on Broadway with mixed results,0.22013292,0.69103783,0.088829264,Neutral,0.69103783
03/04/2018,Disney offers to buy Sky News to ease Murdoch's £11.7bn takeover,0.022686051,0.8383427,0.13897127,Neutral,0.8383427
06/04/2018,Disney plots High Fidelity TV series with female lead : Guy Lodge's streaming and DVDs,0.004094139,0.81214386,0.183762,Neutral,0.81214386
25/04/2018,Comcast launches rival £22bn Sky takeover bid,0.032317117,0.89711237,0.07057048,Neutral,0.89711237
27/04/2018,"The battle for Sky: what next for Murdoch, Comcast and Disney?",0.17151475,0.79065377,0.03783146,Neutral,0.79065377
09/05/2018,Fox to press on with Disney merger despite likely Comcast bid,0.02222644,0.90231705,0.07545651,Neutral,0.90231705
15/05/2018,Is Avengers: Infinity War really the UK's biggest-ever superhero movie? : Box office analysis: UK,0.013432821,0.49297428,0.49359283,Positive,0.49359283
16/05/2018,Lachlan Murdoch ascends as CEO and chairman of new Fox company,0.005102029,0.7631515,0.23174644,Neutral,0.7631515
19/05/2018,DisneyLife: living the Disney dream 24/7 : Guy Lodge's streaming and DVDs,0.001626625,0.13989508,0.8584783,Positive,0.8584783
23/05/2018,Fox told to engage with Comcast despite rival bid benefit to Murdoch,0.08663738,0.8665961,0.04676644,Neutral,0.8665961
25/05/2018,Boba Fett Star Wars movie in the works,0.005233104,0.8330208,0.1617461,Neutral,0.8330208
27/05/2018,"Two years after the Brexit vote, Project Fear may be coming true : Business leader",0.4622387,0.48010188,0.057659496,Neutral,0.48010188
31/05/2018,How can Star Wars get back on track after Solo's disappointing debut? : Week in geek,0.4257636,0.49006516,0.08417127,Neutral,0.49006516
06/06/2018,Wreck-It Ralph 2 is proof Disney now owns everything – even its own sexism : Week in geek,0.08108692,0.28210235,0.6368107,Positive,0.6368107
07/06/2018,Disneyland workers face ruthless exploitation. Their fight is our fight,0.46391225,0.4414975,0.09459022,Negative,0.46391225
13/06/2018,Comcast launches $65bn bid to steal Murdoch's Fox away from Disney,0.10377678,0.8442247,0.051998578,Neutral,0.8442247
20/06/2018,Disney raises offer for 21st Century Fox to $71.3bn and outflanks Comcast,0.003983458,0.55634755,0.439669,Neutral,0.55634755
22/06/2018,Who Framed Roger Rabbit? at 30: the game-changer Hollywood couldn't top,0.2840428,0.57286227,0.14309493,Neutral,0.57286227
24/06/2018,There’s no panic yet: but Trump’s trade war could get out of hand : Business leader,0.42748466,0.5227076,0.049807794,Neutral,0.5227076
28/06/2018,How Incredibles 2 goes to work for the feminist superhero,0.019347219,0.7338553,0.24679747,Neutral,0.7338553
03/07/2018,"Disney fans like their princesses like their coffee: hot, skinny and white",0.009015861,0.27352887,0.71745527,Positive,0.71745527
11/07/2018,Incredibles 2 review – riotous return of Pixar's superhero immortals,0.027408203,0.40163597,0.5709558,Positive,0.5709558
12/07/2018,Rupert Murdoch wins government clearance for Sky takeover,0.024015676,0.76190066,0.21408369,Neutral,0.76190066
15/07/2018,Trump’s trade war makes political sense to his base. Rivals must beware : Business leader,0.3345449,0.5716601,0.09379492,Neutral,0.5716601
16/07/2018,"If the economy is 'roaring', why are so many Americans still struggling?",0.81248397,0.176024,0.011492004,Negative,0.81248397
19/07/2018,Comcast turns focus to Sky after exiting battle for 21st Century Fox,0.08790804,0.8542963,0.057795644,Neutral,0.8542963
21/07/2018,Dave Bautista defends fired Guardians of the Galaxy director James Gunn,0.023554793,0.7387155,0.23772979,Neutral,0.7387155
21/07/2018,Disney fires Guardians of the Galaxy franchise director after offensive tweets,0.42489487,0.49510357,0.080001555,Neutral,0.49510357
26/07/2018,Was James Gunn the first undeserving victim of Hollywood’s new zero-tolerance policy?,0.6750846,0.31445745,0.010457989,Negative,0.6750846
27/07/2018,Disneyland hikes some wages to $15 an hour after outcry over worker poverty,0.031030154,0.5882579,0.3807119,Neutral,0.5882579
30/07/2018,Guardians of the Galaxy cast signs open letter in support of James Gunn,0.003854375,0.440332,0.55581367,Positive,0.55581367
05/08/2018,"In our #MeToo age, we must hold on to the hope of redemption",0.025837775,0.55616707,0.4179952,Neutral,0.55616707
07/08/2018,ITV joins Hollywood giants to back video streaming service for mobiles,0.01542409,0.7787809,0.20579499,Neutral,0.7787809
13/08/2018,Jack Whitehall's role as first major gay Disney character sparks row,0.25575745,0.6761127,0.06812989,Neutral,0.6761127
15/08/2018,Outrage at Disney casting Jack Whitehall to play a gay character is misguided,0.8018477,0.18645509,0.01169729,Negative,0.8018477
23/08/2018,'Pay a living wage': Bernie Sanders accuses Disney of dodging fair pay,0.34712034,0.5614198,0.09145988,Neutral,0.5614198
29/08/2018,The making of Disneyland – in pictures,0.006234855,0.35225362,0.6415115,Positive,0.6415115
05/09/2018,Superheroes swoop to boost Hollywood but Netflix shadow looms,0.10352679,0.76702327,0.12944995,Neutral,0.76702327
08/09/2018,On the jungle trail: revisiting Kipling's children's classic,0.013486084,0.8432979,0.14321609,Neutral,0.8432979
20/09/2018,Bets are off in 21st Century Fox and Comcast showdown for Sky : Nils Pratley on finance,0.044017594,0.90559375,0.05038864,Neutral,0.90559375
21/09/2018,"'Too much, too fast': Disney to scale back production of Star Wars movies",0.3286599,0.5895453,0.08179485,Neutral,0.5895453
04/10/2018,Jon Favreau reveals details of Star Wars TV series,0.008243302,0.88373315,0.108023554,Neutral,0.88373315
05/10/2018,"How we roasted Donald Duck, Disney's agent of imperialism",0.48297888,0.46733,0.049691148,Negative,0.48297888
17/10/2018,Murdoch children may get up to $2bn each in 21st Century Fox sale,0.015810477,0.73492104,0.24926849,Neutral,0.73492104
19/10/2018,'Rescue yourself!': Keira Knightley on why her daughter can't watch Cinderella,0.39579716,0.5657943,0.0384085,Neutral,0.5657943
20/10/2018,Lizzo would be a sea witch to make us all live happily ever after : Names in the news,0.012643113,0.25083107,0.73652583,Positive,0.73652583
20/10/2018,Inside the windowless bunker where Disney stores its 'secret weapon',0.11874335,0.8124573,0.06879935,Neutral,0.8124573
24/10/2018,Don Cruella or Hook and his crooks: which Disney villain would serve the longest sentence?,0.43392628,0.5397613,0.026312413,Neutral,0.5397613
28/10/2018,Fight for $15 campaign is a comeback for labor movement's role in elections,0.022487063,0.69527984,0.28223315,Neutral,0.69527984
01/11/2018,The Nutcracker and the Four Realms review – a festival of winter schmaltz,0.045439202,0.8639096,0.090651244,Neutral,0.8639096
02/11/2018,Can Star Wars finally shake off the shadow of the original trilogy? : Week in geek,0.029411666,0.5757498,0.39483845,Neutral,0.5757498
09/11/2018,Disney planning Star Wars spinoff series starring Diego Luna,0.003131541,0.59640294,0.40046555,Neutral,0.59640294
12/11/2018,Toy Story 4 trailer: first teaser for new film released,0.011001259,0.8748597,0.11413896,Neutral,0.8748597
21/11/2018,Ralph Breaks the Internet review – virtually impossible to enjoy tiresome arcade game re-run,0.8987558,0.088932775,0.012311503,Negative,0.8987558
23/11/2018,The Lion King trailer: Disney releases first look at reboot of much loved animated film : Trailer park,0.003911111,0.38968256,0.60640633,Positive,0.60640633
11/12/2018,The 50 best films of 2018 in the UK: No 9 – Coco : Top UK films 2018,0.001733723,0.11616914,0.8820971,Positive,0.8820971
19/12/2018,Disney accused of colonialism over 'hakuna matata' trademark,0.5702467,0.4096794,0.020073937,Negative,0.5702467
21/12/2018,Trademarking ‘hakuna matata’ is a tipping point in Disney's portrayal of Africa,0.02661458,0.7227765,0.25060895,Neutral,0.7227765
27/12/2018,The most anticipated films of 2019: 11-20 : The most anticipated movies of 2019,0.003724494,0.38626075,0.61001474,Positive,0.61001474
10/01/2019,‘Do I look pretty?’ is my daughters’ favourite question and it’s worrying me,0.5468078,0.35322207,0.099970125,Negative,0.5468078
03/02/2019,Disney superheroes join battle of the streaming services : Observer business agenda,0.016141897,0.7386181,0.24524008,Neutral,0.7386181
06/02/2019,Kingdom Hearts 3 review – Disney-themed romp's charm is skin-deep,0.002375248,0.125956,0.87166876,Positive,0.87166876
11/02/2019,Miles Jupp: my double life as Mr Banks from Mary Poppins,0.021646563,0.81706,0.16129342,Neutral,0.81706
13/02/2019,Frozen 2: first trailer released for Disney sequel,0.004172997,0.72091717,0.27490988,Neutral,0.72091717
20/02/2019,Emma Thompson quits film after John Lasseter joins production,0.16748434,0.8078433,0.024672275,Neutral,0.8078433
27/02/2019,Do the Rite thing: how Stravinsky's Rite of Spring changed music for ever,0.037515078,0.8143318,0.14815308,Neutral,0.8143318
07/03/2019,Marvel shouldn't rush to introduce the X-Men to its cinematic universe : Week in geek,0.14809872,0.66432935,0.18757194,Neutral,0.66432935
15/03/2019,James Gunn reinstated as Guardians of the Galaxy 3 director after Disney firing,0.007648607,0.44010177,0.5522496,Positive,0.5522496
20/03/2019,'A monopolistic blob': what the Disney/Fox merger means for cinema,0.36926073,0.5902051,0.040534213,Neutral,0.5902051
20/03/2019,Disney seals $71bn deal for 21st Century Fox as it prepares to take on Netflix,0.002534722,0.4374196,0.5600457,Positive,0.5600457
21/03/2019,On the set of Dumbo with Tim Burton: ‘Like meeting up with your teenage boyfriend’,0.044096556,0.82873434,0.12716906,Neutral,0.82873434
21/03/2019,Toy Story 4: has Pixar forked it up? : Week in geek,0.008826347,0.33380073,0.6573729,Positive,0.6573729
22/03/2019,Disney tops Hollywood hierarchy closing 21st Century Fox deal,0.018477064,0.734654,0.24686895,Neutral,0.734654
24/03/2019,"As government flounders, investors find a way to curb executive pay : Business leader",0.18939413,0.75759953,0.05300634,Neutral,0.75759953
26/03/2019,Dumbo review – Tim Burton remake lands with elephantine thud : Peter Bradshaw's film of the week,0.01088076,0.8752147,0.113904536,Neutral,0.8752147
27/03/2019,Grounded? How Disney's Dumbo flop could threaten its master plan,0.7697415,0.21722977,0.013028809,Negative,0.7697415
30/03/2019,Dumbo review – this flying elephant fails to take off,0.84919935,0.14053017,0.010270424,Negative,0.84919935
02/04/2019,Dumbo soars to the top as Captain Marvel slips at UK box office,0.01447884,0.38957328,0.59594786,Positive,0.59594786
04/04/2019,"'Treated as cheap labor': Disney underpays women, lawsuit alleges",0.8107439,0.18177538,0.007480642,Negative,0.8107439
12/04/2019,Disney Plus: new streaming service launched with Marvel and Star Wars spin-offs,0.001391508,0.26420432,0.73440415,Positive,0.73440415
13/04/2019,Disney prepares to strike back at Netflix,0.017264953,0.75470734,0.22802767,Neutral,0.75470734
17/04/2019,Avengers: Endgame directors beg fans not to spoil film after footage leaked,0.31236136,0.62925583,0.058382872,Neutral,0.62925583
22/04/2019,Walt Disney heir says paying chief executive £50.5m is 'insane',0.34678805,0.54171324,0.11149869,Neutral,0.54171324
23/04/2019,Disney Plus streaming site will not offer 'racist' Song of the South film,0.4869853,0.45720923,0.055805493,Negative,0.4869853
24/04/2019,Avengers: Endgame fever set to make it first $1bn film in under a week,0.002338634,0.23322363,0.76443774,Positive,0.76443774
26/04/2019,It’s right to save our children from Dumbo and this song of slavery,0.55705684,0.3869808,0.055962373,Negative,0.55705684
27/04/2019,Disney heir on CEO's $66m pay: 'No one on the freaking planet is worth that' : Big money,0.39601728,0.47472116,0.12926154,Neutral,0.47472116
01/05/2019,Robert Downey Jr expected to make $75m for Avengers: Endgame,0.00330725,0.50649714,0.4901956,Neutral,0.50649714
07/05/2019,Siamese cats to be dropped from Lady and the Tramp remake,0.27572548,0.7032931,0.02098143,Neutral,0.7032931
16/05/2019,Nearing the endgame: is Hollywood's lust for sequels destroying cinema?,0.6721244,0.3054779,0.022397716,Negative,0.6721244
22/05/2019,Aladdin review – live-action remake really takes flight,0.011812348,0.4051588,0.5830288,Positive,0.5830288
24/05/2019,The fairest of them all? Two cheers for Aladdin's browner Princess Jasmine,0.010930865,0.20915245,0.7799167,Positive,0.7799167
30/05/2019,Disney chief: abortion law would make it difficult to keep filming in Georgia,0.6467238,0.34114322,0.012132989,Negative,0.6467238
31/05/2019,Northern Ireland abortion campaigners urge Disney and Netflix boycott,0.61952984,0.36580068,0.01466947,Negative,0.61952984
02/06/2019,"If Netflix decided to show ads, revenues really might start streaming in : Business leader",0.054275177,0.6513046,0.29442018,Neutral,0.6513046
04/06/2019,How would a Hollywood boycott over Georgia's abortion ban hit the state's film industry?,0.39864495,0.5849422,0.016412815,Neutral,0.5849422
09/06/2019,Tempted to pray for a less pitiful pension : Brief letters,0.2381619,0.6622551,0.09958298,Neutral,0.6622551
13/06/2019,Toy Story 4 review – new characters but the same old Story : Peter Bradshaw's film of the week,0.04308598,0.84169734,0.1152167,Neutral,0.84169734
27/06/2019,The problem with Flash Gordon is racism – and animation won't fix it : Week in geek,0.8876942,0.101442605,0.010863241,Negative,0.8876942
03/07/2019,Toy Story 2 casting couch 'blooper' deleted by Disney after #MeToo movement,0.3330375,0.5997316,0.06723081,Neutral,0.5997316
04/07/2019,US singer Halle Bailey cast as Ariel in Disney's live-action remake of The Little Mermaid,0.002386687,0.72606915,0.27154416,Neutral,0.72606915
05/07/2019,Four women allege discrimination in major Disney pay gap case,0.6084089,0.38320392,0.008387104,Negative,0.6084089
05/07/2019,"As a ginger, I’m calling out the racist backlash against The Little Mermaid",0.53712136,0.42333156,0.03954709,Negative,0.53712136
08/07/2019,The Mulan trailer is a dismal sign Disney is bowing to China's nationalistic agenda,0.84446967,0.14579795,0.009732298,Negative,0.84446967
08/07/2019,Mulan: first trailer for Disney live action reboot released,0.004322365,0.8450498,0.1506279,Neutral,0.8450498
11/07/2019,The Lion King review – deepfake copycat ain't so grrreat : Peter Bradshaw's film of the week,0.25026593,0.6190075,0.13072656,Neutral,0.6190075
11/07/2019,"For the sake of cinema, Disney needs to be broken up",0.5789969,0.38436922,0.03663391,Negative,0.5789969
12/07/2019,Fairytale rise: Disney climbs to new high of Hollywood dominance,0.001918735,0.14614616,0.8519351,Positive,0.8519351
16/07/2019,Harry Styles in talks to play Prince Eric in live-action The Little Mermaid,0.008549108,0.91108954,0.080361314,Neutral,0.91108954
18/07/2019,The 30 greatest Disney songs – ranked! : Ranked,0.002047402,0.1634046,0.834548,Positive,0.834548
19/07/2019,Beyoncé: The Lion King: The Gift review – superstar shows impeccable taste,0.002269308,0.08057143,0.91715926,Positive,0.91715926
21/07/2019,Avengers: Endgame tops Avatar to be highest grossing film,0.001839244,0.12526777,0.872893,Positive,0.872893
21/07/2019,The Lion King review – resplendent but pointless : Mark Kermode's film of the week,0.54717237,0.38091886,0.07190875,Negative,0.54717237
22/07/2019,From tragic to magic: what's the best Disney remake so far?,0.037070595,0.6952208,0.26770854,Neutral,0.6952208
29/07/2019,Disney breaks own record for global box office returns in a year,0.002921485,0.16985205,0.8272265,Positive,0.8272265
02/08/2019,A logistical challenge: try to end the week on a positive note : Digested week,0.007852299,0.24899155,0.7431562,Positive,0.7431562
04/08/2019,"Disney, king of the box office, now primed to do battle with Netflix",0.11835515,0.6515829,0.2300619,Neutral,0.6515829
16/08/2019,Disney’s Mulan star sparks call for boycott with Hong Kong stance,0.43759844,0.5214531,0.04094844,Neutral,0.5214531
21/08/2019,Spider-Man out of Marvel Cinematic Universe after Disney split with Sony,0.118328996,0.81177115,0.06989981,Neutral,0.81177115
22/08/2019,Can Spider-Man survive outside of the Marvel universe?,0.08685378,0.83855784,0.07458834,Neutral,0.83855784
23/08/2019,Stan Lee's daughter condemns Disney over Spider-Man split,0.37868968,0.58364105,0.037669316,Neutral,0.58364105
24/08/2019,The Mandalorian: Disney unveils trailer for Star Wars TV series,0.006889991,0.8669118,0.1261982,Neutral,0.8669118
28/08/2019,Summer box office 2019: what are the major lessons of the season?,0.053687192,0.9123629,0.033949982,Neutral,0.9123629
02/09/2019,Make them wait! Why the age of bingewatching may finally be over,0.28157914,0.5325833,0.18583754,Neutral,0.5325833
06/09/2019,Netflix and Amazon double their spending on UK-made TV shows,0.024365975,0.55005413,0.42557985,Neutral,0.55005413
15/09/2019,"TV industry entering 'second wave of disruption', claims BBC chief",0.43314946,0.52972704,0.037123576,Neutral,0.52972704
19/09/2019,'Underpaid and undervalued': 10 women claim systemic discrimination at Disney,0.7977004,0.19468516,0.00761444,Negative,0.7977004
26/09/2019,Marvel mastermind Kevin Feige to develop new Star Wars film,0.006471513,0.82277215,0.17075628,Neutral,0.82277215
01/10/2019,"Out of space: Star Wars Resistance has gay characters, Disney says",0.29743677,0.6422151,0.060348142,Neutral,0.6422151
09/10/2019,Geena Davis announces 'Spellcheck for Bias' tool to redress gender imbalance in movies,0.07269653,0.888132,0.03917155,Neutral,0.888132
13/10/2019,Mouse whisperers: meet the Disney influencers making a living at the Magic Kingdom,0.003822987,0.6180657,0.37811124,Neutral,0.6180657
15/10/2019,Maleficent: Mistress of Evil review – panto fun is missing in action,0.6205909,0.3438525,0.035556577,Negative,0.6205909
15/10/2019,Operation Dumbo Drop to Mr Boogedy: the 10 strangest Disney films,0.25520977,0.6647103,0.080079935,Neutral,0.6647103
16/10/2019,Netflix's growth slows as it braces for influx of competition,0.48755223,0.47710058,0.03534715,Negative,0.48755223
31/10/2019,Australia's streaming wars: what’s on each platform and which one is for you?,0.11726002,0.848531,0.034209006,Neutral,0.848531
12/11/2019,The Mandalorian review – splashy Star Wars show is a dusty disappointment,0.95875186,0.037727494,0.003520687,Negative,0.95875186
12/11/2019,Lady and the Tramp review – Disney's lovestruck dogs come to half-life,0.008169146,0.43776107,0.55406976,Positive,0.55406976
13/11/2019,A load of 'MacClunkey': will George Lucas’s Star Wars tinkering never end? : Week in geek,0.20187593,0.55674887,0.24137515,Neutral,0.55674887
14/11/2019,Frozen II review – a charming return but the thaw's setting in,0.008297807,0.2541366,0.7375656,Positive,0.7375656
14/11/2019,Disney+ attaches warnings of 'outdated cultural depictions' to classic films,0.36992052,0.566525,0.06355451,Neutral,0.566525
17/11/2019,The Disney empire strikes back at Netflix – but more rivals are set to enter the fray : Business leader,0.13425954,0.76536125,0.10037924,Neutral,0.76536125
