Time,Headlines,Ticker,Negative,Neutral,Positive,Actual Sentiment,Sentiment value
09/05/2016,Chelsea Handler makes a grand global promise to ‘free the talkshow’ : Trailer watch,Netflix,0.025093531,0.48991942,0.48498702,Neutral,0.48991942
06/05/2016,Better on Netflix: which failed sci-fi and fantasy epics deserve to stream again? : Week in geek,Netflix,0.34964138,0.4863465,0.16401209,Neutral,0.4863465
06/05/2016,Viral video: Star Wars stormtroopers dance with Barack Obama : Viral video chart,Netflix,0.034020744,0.83896846,0.12701078,Neutral,0.83896846
05/05/2016,The unmissable TV shows of summer 2016 : Summer arts preview 2016,Netflix,0.6945124,0.28507945,0.020408167,Negative,0.6945124
05/05/2016,High energy: how Maria Bamford made a sitcom out of her hypomania : Summer arts preview 2016,Netflix,0.025546841,0.8236888,0.15076439,Neutral,0.8236888
05/05/2016,Cocaine shame: Gérard Depardieu's brash new show Marseille is nothing to sniff at,Netflix,0.4538097,0.40319195,0.1429983,Negative,0.4538097
04/05/2016,June Diane Raphael: 'So many women are kicking ass as they get older',Netflix,0.26448718,0.57312304,0.16238977,Neutral,0.57312304
01/05/2016,TV networks battle new media threat as Facebook looms over ad war,Netflix,0.5273008,0.45946243,0.013236847,Negative,0.5273008
29/04/2016,Watership Down without the claws? You shouldn’t have bothered,Netflix,0.73715216,0.24458057,0.018267231,Negative,0.73715216
29/04/2016,The Punisher: Netflix to give Daredevil star his own spinoff series,Netflix,0.006356812,0.8595535,0.13408968,Neutral,0.8595535
28/04/2016,Special Correspondents review – Ricky Gervais's journo bromance posts bafflingly few laughs,Netflix,0.61705935,0.33274814,0.050192446,Negative,0.61705935
27/04/2016,BBC and Netflix team up for new Watership Down production,Netflix,0.005172312,0.73459136,0.2602363,Neutral,0.73459136
21/04/2016,Sky chief: we've grown faster than Netflix,Netflix,0.018248213,0.23483607,0.7469157,Positive,0.7469157
20/04/2016,Canadian Netflix users outraged over blocked access to US services,Netflix,0.7716349,0.2197715,0.008593587,Negative,0.7716349
18/04/2016,Netflix shares sink as international streaming business reports weak figures,Netflix,0.83230215,0.15987624,0.007821566,Negative,0.83230215
17/04/2016,"Media Monkey: Netflix, Ashton Kutcher and loved-up Rupert Murdoch : Media Monkey",Netflix,0.06957568,0.80281866,0.12760569,Neutral,0.80281866
17/04/2016,TV is packed with drama as hunt for the Next Big Thing goes on,Netflix,0.27892306,0.64645386,0.074623086,Neutral,0.64645386
17/04/2016,"Jeremy Clarkson and Co ‘are worth big money’, says Amazon’s Jay Marine : Media interview",Netflix,0.011116625,0.35868597,0.6301974,Positive,0.6301974
15/04/2016,Jane Fonda at Tribeca: 'Hillary Clinton will be president',Netflix,0.1153487,0.7602303,0.12442093,Neutral,0.7602303
14/04/2016,Ricky Gervais is returning to standup and David Brent – we should celebrate : Open mic,Netflix,0.000845369,0.044879302,0.95427537,Positive,0.95427537
12/04/2016,Netflix’s early customers face price hike,Netflix,0.41007072,0.55043286,0.039496437,Neutral,0.55043286
12/04/2016,"All hail Tituss, breakout star of Unbreakable Kimmy Schmidt",Netflix,0.00220523,0.13804969,0.859745,Positive,0.859745
12/04/2016,"We wouldn't make X Factor but we can reinvent TV competitions, says Netflix",Netflix,0.07192006,0.63310814,0.29497185,Neutral,0.63310814
12/04/2016,Netflix to air Top Gear worldwide in head-to-head with Amazon's Clarkson,Netflix,0.050051443,0.7499001,0.20004852,Neutral,0.7499001
11/04/2016,"Netflix's The Crown won't give 'toadyish' view of royals, says Matt Smith",Netflix,0.40802693,0.5275581,0.06441503,Neutral,0.5275581
11/04/2016,Kevin Spacey: House of Cards 'doesn’t go far enough' in reflecting US election,Netflix,0.68309134,0.30470973,0.012198911,Negative,0.68309134
08/04/2016,Will Sean Parker's Screening Room hurt or help the film industry?,Netflix,0.28599378,0.67493004,0.039076168,Neutral,0.67493004
04/04/2016,Ashton Kutcher's The Ranch: story of a family’s implosion with a laugh track : Brian Moylan's having an episode,Netflix,0.20792529,0.7264984,0.065576285,Neutral,0.7264984
04/04/2016,Netflix to air The Bridge creator's Marcella worldwide,Netflix,0.007638886,0.8153947,0.17696644,Neutral,0.8153947
29/03/2016,Netflix deals Channel 4 knockout blow over Charlie Brooker's Black Mirror,Netflix,0.21659356,0.66489524,0.11851116,Neutral,0.66489524
28/03/2016,Netflix's breaking good: from DVD mail-order firm to UK's top streaming service,Netflix,0.001317831,0.028042939,0.9706392,Positive,0.9706392
24/03/2016,Ricky Gervais in Special Correspondents: watch the first trailer for the Netflix film,Netflix,0.013112182,0.93885654,0.048031345,Neutral,0.93885654
24/03/2016,What's the state of TV? A step-by-step breakdown of what you need to know,Netflix,0.2126634,0.7619726,0.025364028,Neutral,0.7619726
23/03/2016,Celebrity and tech donations fuel DeRay Mckesson's run for Baltimore mayor,Netflix,0.00508664,0.5721748,0.4227385,Neutral,0.5721748
22/03/2016,Netflix races ahead of Amazon and Sky with 5m UK households,Netflix,0.023794005,0.6697397,0.30646628,Neutral,0.6697397
19/03/2016,My Beautiful Broken Brain: a painfully literal addition to the inspirational recovery canon : Charlie Lyne's home entertainment,Netflix,0.0863582,0.5293546,0.38428727,Neutral,0.5293546
18/03/2016,Pee-wee's Big Holiday review: a fine bromance for the suited man-child,Netflix,0.0034208,0.16311802,0.8334612,Positive,0.8334612
18/03/2016,Channel 4 fights to keep Charlie Brooker's Black Mirror on its screens,Netflix,0.0629057,0.8834961,0.053598218,Neutral,0.8834961
18/03/2016,Judd Apatow: Donald Trump is like 'the psycho girl on The Bachelor',Netflix,0.6735133,0.30680764,0.019679047,Negative,0.6735133
17/03/2016,Vivid Sydney: Bjo¨rk joins New Order and Spike Jonze on 2016 lineup,Netflix,0.006023578,0.9023158,0.09166062,Neutral,0.9023158
14/03/2016,Unbreakable Kimmy Schmidt season two trailer – heaven is a Christmas shop : Trailer watch,Netflix,0.019284861,0.6486696,0.3320456,Neutral,0.6486696
13/03/2016,The Dressmaker; Game of Thrones 5; Time Out of Mind; Güeros; Flowers and more – review : Guy Lodge's streaming and DVDs,Netflix,0.020554781,0.8929861,0.086459115,Neutral,0.8929861
11/03/2016,The Secret Actress: who’d have thought Netflix would usher in gender equality?? : The secret actress,Netflix,0.28435054,0.64849454,0.06715486,Neutral,0.64849454
10/03/2016,BBC and ITV in talks to launch a Netflix-style streaming service,Netflix,0.024248928,0.84836686,0.12738426,Neutral,0.84836686
10/03/2016,Vimeo launches new originals and offers 'high-quality' alternative to YouTube,Netflix,0.006587162,0.35344872,0.63996416,Positive,0.63996416
10/03/2016,UK viewers doubled amount of time spent streaming TV in 2015,Netflix,0.04222955,0.86179036,0.09598008,Neutral,0.86179036
09/03/2016,Is Netflix making you miserable? : Shortcuts,Netflix,0.8843041,0.10660232,0.009093458,Negative,0.8843041
04/03/2016,House of Cards fans face sleepless weekend as Netflix releases Season 4,Netflix,0.2117351,0.7009601,0.087304845,Neutral,0.7009601
04/03/2016,Watch the trailer for House of Cards season 4 – video,Netflix,0.014912581,0.9407195,0.044367902,Neutral,0.9407195
03/03/2016,Top Gear: Netflix could air new series in global battle with Amazon's Clarkson,Netflix,0.041219786,0.7449498,0.21383037,Neutral,0.7449498
02/03/2016,Dating out of your league? There’s no such thing,Netflix,0.6534692,0.3180262,0.028504597,Negative,0.6534692
01/03/2016,House of Cards to Daredevil: new to Netflix in March : Stream on,Netflix,0.002918433,0.8561121,0.1409695,Neutral,0.8561121
26/02/2016,Fuller House: Tanner family nostalgia doesn't make redundant sitcom better : Brian Moylan's having an episode,Netflix,0.42099595,0.48397171,0.09503235,Neutral,0.48397171
26/02/2016,"Crouching Tiger, Hidden Dragon: Sword of Destiny review – sequel doesn't have the chops",Netflix,0.7642932,0.21999975,0.015707089,Negative,0.7642932
25/02/2016,Net neutrality: BBC urges Ofcom to protect iPlayer,Netflix,0.06481065,0.74562496,0.18956442,Neutral,0.74562496
24/02/2016,Will Rupert Murdoch benefit from Australian media reforms? : Greenslade,Netflix,0.06731109,0.8735268,0.059162144,Neutral,0.8735268
23/02/2016,Deutschland 83 opens the floodgate for a German TV renaissance : TV and radio blog,Netflix,0.008255952,0.6446972,0.34704682,Neutral,0.6446972
21/02/2016,Selling War and Peace to the Russians: global cash drives UK drama,Netflix,0.4037361,0.5763846,0.019879263,Neutral,0.5763846
21/02/2016,Michael Pollan: ‘I’m uncomfortable with the foodie label’ : Lunch with...,Netflix,0.63149685,0.3533108,0.015192353,Negative,0.63149685
20/02/2016,Why I love... Winona Ryder : The crush,Netflix,0.002462216,0.03418554,0.9633522,Positive,0.9633522
19/02/2016,French TV's reputation spirals upward,Netflix,0.035252564,0.6763817,0.28836566,Neutral,0.6763817
19/02/2016,Amazon buys new Woody Allen film while Netflix hides Crouching Tiger sequel from critics,Netflix,0.23370095,0.65563416,0.110664934,Neutral,0.65563416
19/02/2016,Love: Judd Apatow deconstructs relationships in clever but odd romcom : Brian Moylan's having an episode,Netflix,0.03297127,0.37477535,0.5922534,Positive,0.5922534
17/02/2016,How TV made us fall back in love with romcoms,Netflix,0.06706762,0.5104131,0.42251924,Neutral,0.5104131
11/02/2016,The Netflix black market: why your login details may not be safe,Netflix,0.7949714,0.1982518,0.00677683,Negative,0.7949714
10/02/2016,Beatles for babies: the cartoon bringing the Fab Four to the next generation,Netflix,0.007972998,0.45206314,0.5399639,Positive,0.5399639
07/02/2016,The golden years of romance and rebels: TV taps into turmoil of 1970s New York,Netflix,0.1461023,0.7789958,0.074901894,Neutral,0.7789958
05/02/2016,Orange is the New Black renewed for three additional seasons,Netflix,0.003271469,0.42514643,0.5715821,Positive,0.5715821
04/02/2016,Cooked: the importance of making your own food,Netflix,0.0469847,0.8266075,0.12640776,Neutral,0.8266075
02/02/2016,Which is the best TV and movies streaming service?,Netflix,0.018015014,0.70184916,0.28013584,Neutral,0.70184916
30/01/2016,"Western: an elegant documentary, roundly ignored : Charlie Lyne's home entertainment",Netflix,0.15296704,0.6547639,0.19226909,Neutral,0.6547639
30/01/2016,Lauren Graham makes it official: Gilmore Girls revival is coming to Netflix,Netflix,0.004531498,0.6385024,0.356966,Neutral,0.6385024
29/01/2016,How Agent Carter escaped the bloated Marvel universe,Netflix,0.12265487,0.77133065,0.10601446,Neutral,0.77133065
29/01/2016,"Viral video: One Direction, House of Cards and Adele : Viral video chart",Netflix,0.0072807,0.8186412,0.17407818,Neutral,0.8186412
29/01/2016,Netflix's House of Cards to return for fifth season – but without its creator,Netflix,0.04520537,0.8732031,0.08159151,Neutral,0.8732031
29/01/2016,Welcome to the sixth evolution of television: place-shifting,Netflix,0.00965234,0.53803605,0.4523116,Neutral,0.53803605
27/01/2016,Amazon and Netflix need to decide if they’re in the TV or movie business,Netflix,0.22133216,0.7354963,0.04317146,Neutral,0.7354963
26/01/2016,What's the secret to retaining fickle internet TV audiences? : Publishing and platforms,Netflix,0.37551144,0.5756314,0.048857115,Neutral,0.5756314
25/01/2016,Sundance buzz and a box office blizzard – the Dailies film podcast : The Guardian's Film Weekly,Netflix,0.16082218,0.76579136,0.07338652,Neutral,0.76579136
24/01/2016,"Chelsea Handler is judge, jury, and executioner in new Chelsea Does",Netflix,0.048601974,0.92105836,0.030339682,Neutral,0.92105836
24/01/2016,Netflix and thrill: TV industry braced for rollercoaster ride,Netflix,0.023309017,0.6633053,0.31338564,Neutral,0.6633053
21/01/2016,Kenya's film censor: Netflix a threat to 'moral values and national security',Netflix,0.7351024,0.25744537,0.007452223,Negative,0.7351024
19/01/2016,Netflix share prices soar as company reaches nearly 75m subscriptions,Netflix,0.005971319,0.17179963,0.8222291,Positive,0.8222291
19/01/2016,Doubts cast on Netflix plan to stop use of VPNs to get around regional blocking,Netflix,0.21271348,0.7509884,0.03629811,Neutral,0.7509884
18/01/2016,Making a Murderer directors defend series: 'Of course we left out evidence',Netflix,0.40722522,0.5451087,0.0476661,Neutral,0.5451087
18/01/2016,Daredevil cast teases new villains for second season of Netflix series,Netflix,0.017817931,0.87936026,0.102821775,Neutral,0.87936026
18/01/2016,Judd Apatow brings Love to Netflix: 'When Harry Met Sally? Lies!' : Trailer watch,Netflix,0.018338954,0.28751892,0.69414216,Positive,0.69414216
18/01/2016,Book on Making a Murderer case to be published by Penguin Random House,Netflix,0.06865648,0.8835803,0.047763184,Neutral,0.8835803
17/01/2016,Netflix executive dismisses NBC's ratings reveal as 'remarkably inaccurate',Netflix,0.72731334,0.25767645,0.015010229,Negative,0.72731334
17/01/2016,"Jessica Jones writers didn't set out to explore rape, showrunner says",Netflix,0.4495669,0.5240417,0.026391389,Neutral,0.5240417
16/01/2016,HBO's Sesame Street is the battlefield in the streaming wars for kids' TV,Netflix,0.2805161,0.5705314,0.14895242,Neutral,0.5705314
15/01/2016,Netflix to stop Australians accessing US content library using proxies and VPNs,Netflix,0.605811,0.38277355,0.011415388,Negative,0.605811
15/01/2016,From GoPro to oh no! Investors reeling from stock price plunge,Netflix,0.80637527,0.17984934,0.013775412,Negative,0.80637527
15/01/2016,Netflix announces crackdown on VPN users,Netflix,0.24395119,0.72018653,0.03586228,Neutral,0.72018653
14/01/2016,Netflix links with UK's Channel 4 for Matrix-inspired thriller Kiss Me First,Netflix,0.006258662,0.84763396,0.1461073,Neutral,0.84763396
14/01/2016,Stock market's 2016 rout has tech firms reeling – and may prove fatal for some,Netflix,0.8665341,0.12746501,0.006000992,Negative,0.8665341
14/01/2016,How to watch Netflix as a feminist,Netflix,0.04383746,0.81108254,0.14507999,Neutral,0.81108254
13/01/2016,Making a Murderer's Steven Avery appeals conviction in Halbach case,Netflix,0.25613713,0.7183839,0.025478968,Neutral,0.7183839
13/01/2016,The Weekly Beast: silence of the lambs as Australia Day Lee Lin Chin ad faces ban : The weekly beast,Netflix,0.60032856,0.38318917,0.016482277,Negative,0.60032856
13/01/2016,Have we reached the spoiler statute of limitations on Making a Murderer? : Notebook,Netflix,0.3959476,0.57801217,0.0260402,Neutral,0.57801217
12/01/2016,Streaming for joy: how to master internet TV,Netflix,0.011104394,0.32596737,0.6629282,Positive,0.6629282
11/01/2016,Deadwood: what to watch until the movie rides into town : TV and radio blog,Netflix,0.05140138,0.8909818,0.057616785,Neutral,0.8909818
10/01/2016,Will Netflix outgun the networks at the Golden Globes in TV’s cultural revolution?,Netflix,0.029888371,0.8110301,0.15908156,Neutral,0.8110301
09/01/2016,"Making a Murderer spurs 275,000 viewers to demand pardon for central character",Netflix,0.44269085,0.5262269,0.031082354,Neutral,0.5262269
07/01/2016,Netflix says Adam Sandler's The Ridiculous 6 has posted its best ever viewing figures,Netflix,0.003532064,0.0861658,0.9103021,Positive,0.9103021
07/01/2016,Making a Murderer: the Netflix documentary beating TV drama at its own game : Have you been watching?,Netflix,0.028318776,0.57162285,0.40005833,Neutral,0.57162285
07/01/2016,Netflix: from DVD rentals to the verge of world domination,Netflix,0.17141,0.7166215,0.11196851,Neutral,0.7166215
07/01/2016,Marvel's Daredevil – season two is coming soon : Trailer watch,Netflix,0.001575,0.45013577,0.54828924,Positive,0.54828924
06/01/2016,Making a Murderer depicts miscarriages of justice that are not at all rare : Trevor Timm column,Netflix,0.7603355,0.22852372,0.011140766,Negative,0.7603355
06/01/2016,"Netflix, Spotify and Apple power UK entertainment revenue to record £6.1bn",Netflix,0.002562722,0.077931024,0.9195063,Positive,0.9195063
06/01/2016,Netflix announces it will launch in 130 more countries,Netflix,0.00207642,0.46845728,0.5294663,Positive,0.5294663
05/01/2016,Making a Murderer: directors say juror told them Steven Avery was framed,Netflix,0.46320653,0.52558184,0.011211588,Neutral,0.52558184
05/01/2016,Xavier Dolan triumphs in row with Netflix UK over his film's aspect ratio,Netflix,0.004225538,0.24419612,0.75157833,Positive,0.75157833
05/01/2016,Volvo and Netflix's self-driving car will let you watch movies on your commute,Netflix,0.004763283,0.18288739,0.8123493,Positive,0.8123493
04/01/2016,"Chelsea Does, Sherlock, Shadowhunters and The Good Wife – new to Netflix in January : Stream on",Netflix,0.002836719,0.61050916,0.38665408,Neutral,0.61050916
03/01/2016,"More drama like Poldark and the Crown, plus a BBC battle : 2016 the year ahead",Netflix,0.008367132,0.37402186,0.617611,Positive,0.617611
02/01/2016,How foreign TV drama became de rigueur with UK viewers,Netflix,0.1435602,0.7960655,0.06037423,Neutral,0.7960655
02/01/2016,The Ridiculous 6: Adam Sandler moves to Netflix : Charlie Lyne's home entertainment,Netflix,0.30541712,0.59706306,0.097519785,Neutral,0.59706306
31/12/2015,Netflix's Making a Murderer shows the limits of web sleuthing,Netflix,0.53317493,0.42178375,0.045041304,Negative,0.53317493
30/12/2015,Making a Murderer: another blow to our confidence in America's police,Netflix,0.9181577,0.07874265,0.003099759,Negative,0.9181577
28/12/2015,Jeff Bezos: 'I want Amazon to win an Oscar',Netflix,0.031791884,0.3431024,0.62510574,Positive,0.62510574
24/12/2015,Last-minute Christmas shopping? A technology gift guide,Netflix,0.025837896,0.7606437,0.21351837,Neutral,0.7606437
24/12/2015,The best TV shows available to stream over Christmas : TV tonight,Netflix,0.001409172,0.044318993,0.95427185,Positive,0.95427185
20/12/2015,"Netflix paid no corporation tax despite 4.5m UK subscribers, report claims",Netflix,0.15607911,0.72222716,0.12169369,Neutral,0.72222716
19/12/2015,Crush of the week: Jessica Jones : The crush,Netflix,0.044133455,0.8151375,0.14072901,Neutral,0.8151375
18/12/2015,Depression: the unlikely guest star of the year's most interesting TV : TV and radio blog,Netflix,0.06325887,0.43413118,0.50260997,Positive,0.50260997
18/12/2015,Can Limmy's Show! translate to an American audience?,Netflix,0.058381677,0.8444469,0.09717142,Neutral,0.8444469
17/12/2015,Best TV of 2015: No 1 – Unbreakable Kimmy Schmidt : Best TV of 2015,Netflix,0.002559966,0.10448543,0.8929546,Positive,0.8929546
16/12/2015,House of Cards to return for fourth season in March 2016,Netflix,0.00434836,0.9126963,0.08295531,Neutral,0.9126963
10/12/2015,"UK most advanced TV-watching country in world, research finds",Netflix,0.003384624,0.23373383,0.7628815,Positive,0.7628815
09/12/2015,Netflix and Sky Sports could be unblocked for European travellers,Netflix,0.15743856,0.7254042,0.11715727,Neutral,0.7254042
07/12/2015,"A Very Murray Christmas, Ridiculous 6, Lost River: new on Netflix in December : Stream on",Netflix,0.051356673,0.7677715,0.18087187,Neutral,0.7677715
06/12/2015,Can broadcast TV match streaming’s big budget shows?,Netflix,0.11167596,0.83969826,0.04862583,Neutral,0.83969826
04/12/2015,Bill Murray meets Phoenix – hear their festive single Alone on Christmas Day,Netflix,0.005378375,0.78117406,0.21344765,Neutral,0.78117406
04/12/2015,Jessica Jones season one recap: we need to talk about Kilgrave : TV and radio blog,Netflix,0.031170895,0.8903735,0.078455605,Neutral,0.8903735
03/12/2015,The best TV shows of 2015 : Best culture 2015,Netflix,0.001206936,0.03727242,0.9615207,Positive,0.9615207
27/11/2015,Idris Elba reveals brush with death while filming in Ghana,Netflix,0.44048414,0.5457823,0.013733508,Neutral,0.5457823
26/11/2015,Black films matter: why Chi-Raq and Beasts of No Nation are game-changers,Netflix,0.051787205,0.74678546,0.20142739,Neutral,0.74678546
23/11/2015,From Titus to Marshmallow: ranking TV's top five black LGBT characters : TV and radio blog,Netflix,0.03187476,0.9072051,0.06092017,Neutral,0.9072051
20/11/2015,Marvel's Jessica Jones: the smartest superhero show for aeons : Brian Moylan's having an episode,Netflix,0.002390711,0.09847247,0.89913684,Positive,0.89913684
20/11/2015,Noir nights and superpowered sex – everything you need to know about Marvel's Jessica Jones : TV and radio blog,Netflix,0.014785613,0.6744366,0.31077775,Neutral,0.6744366
18/11/2015,Does The Man in the High Castle prove that the best TV is now streamed?,Netflix,0.018804887,0.41435012,0.566845,Positive,0.566845
17/11/2015,"A Very Murray Christmas trailer: 'We got food, booze and attractive people' : Trailer watch",Netflix,0.029293412,0.36698398,0.6037226,Positive,0.6037226
16/11/2015,W/ Bob and David: why the rise of sketch comedy is no brief laugh,Netflix,0.17137064,0.6825041,0.14612529,Neutral,0.6825041
13/11/2015,David Tennant on playing a villain in Marvel's Jessica Jones: 'People are compelled to do whatever he says',Netflix,0.11059239,0.79932135,0.09008628,Neutral,0.79932135
11/11/2015,BBC chief: new TV download service not in competition with Netflix,Netflix,0.100925334,0.78121537,0.11785924,Neutral,0.78121537
11/11/2015,Netflix invests $50m in Snowpiercer director Bong Joon-ho's new film,Netflix,0.004631604,0.7493748,0.24599361,Neutral,0.7493748
07/11/2015,The Gilmore Guys: the podcast that dissects the Gilmore Girls piece by piece : Listen to this,Netflix,0.024965268,0.8880608,0.08697388,Neutral,0.8880608
06/11/2015,Master of None: Aziz Ansari makes a sitcom with soul,Netflix,0.018705303,0.6841783,0.29711643,Neutral,0.6841783
05/11/2015,Time Warner cuts profit forecast and hints it may delay Netflix releases,Netflix,0.49378046,0.48557627,0.02064327,Negative,0.49378046
05/11/2015,Silicon Valley feigns benevolence with self-serving benefits packages,Netflix,0.2660463,0.5114493,0.22250447,Neutral,0.5114493
04/11/2015,Jessica Jones: interview with Krysten Ritter and Carrie Anne Moss – video : TV and radio blog,Netflix,0.01161253,0.93607706,0.052310437,Neutral,0.93607706
01/11/2015,"Jessica Jones, Aziz Ansari's Master of None, W/ Bob & David – new on Netflix in November : Stream on",Netflix,0.002476681,0.8116301,0.18589328,Neutral,0.8116301
28/10/2015,Is Adam Sandler's comedy western The Ridiculous 6 for you?,Netflix,0.14918329,0.7559202,0.094896495,Neutral,0.7559202
27/10/2015,"The Dailies podcast: female directors, Ricky Gervais and meeting Ralph Fiennes : The Guardian's Film Weekly",Netflix,0.018477796,0.8913429,0.09017936,Neutral,0.8913429
27/10/2015,Netflix chief: Beasts of No Nation has already had over 3m views,Netflix,0.009560251,0.34388924,0.64655054,Positive,0.64655054
26/10/2015,Cinema’s hot 25: what will you be watching? : Cinema now,Netflix,0.007529873,0.7982527,0.19421744,Neutral,0.7982527
23/10/2015,Netflix sued for streaming Bicycle Thieves 'without copyright',Netflix,0.54166347,0.43256563,0.025770904,Negative,0.54166347
23/10/2015,Vice plans to launch 12 TV channels across Europe,Netflix,0.005755861,0.85826075,0.1359833,Neutral,0.85826075
22/10/2015,Aziz Ansari's Master of None – watch the first trailer : Trailer watch,Netflix,0.03836713,0.8855185,0.07611436,Neutral,0.8855185
20/10/2015,"This Gilmore Guy is hyped for a Gilmore Girls reboot, and you should be too",Netflix,0.002732858,0.10714496,0.89012223,Positive,0.89012223
20/10/2015,Netflix and film studios face lawsuit over song captioning for deaf,Netflix,0.60552925,0.38140374,0.013067042,Negative,0.60552925
19/10/2015,Gilmore Girls rumoured to get limited series on Netflix,Netflix,0.011036821,0.9290675,0.0598957,Neutral,0.9290675
15/10/2015,"Director Cary Fukunaga: ‘I thought nothing could be as hard as True Detective, but Beasts of No Nation eclipsed it’",Netflix,0.22812481,0.5924064,0.1794688,Neutral,0.5924064
14/10/2015,A Very Murray Christmas trailer: Bill Murray and Miley Cyrus sing Let It Snow : Trailer watch,Netflix,0.006166845,0.76850504,0.22532818,Neutral,0.76850504
14/10/2015,Netflix CEO blames credit card changes for subscribers leaving service,Netflix,0.54555297,0.42768675,0.026760295,Negative,0.54555297
13/10/2015,How Miss Fisher’s Murder Mysteries conquered America,Netflix,0.19242658,0.76180255,0.0457709,Neutral,0.76180255
09/10/2015,Jessica Jones: first sighting of David Tennant in the new Marvel TV show : Trailer watch,Netflix,0.00625308,0.9075824,0.086164564,Neutral,0.9075824
08/10/2015,Netflix and bill: monthly fee is going up by $1 – but it's still so worth it,Netflix,0.009265933,0.097018346,0.89371574,Positive,0.89371574
05/10/2015,BBC sees danger of losing young viewers distracted by devices,Netflix,0.8426235,0.15192106,0.005455504,Negative,0.8426235
02/10/2015,'Netflix and chill' and the death of the meme – Tech Weekly presents Updog podcast : Tech Weekly,Netflix,0.0758029,0.72000235,0.20419471,Neutral,0.72000235
01/10/2015,"Beasts of No Nation, Homeland and What We Do in the Shadows: what's new on Netflix in October : Stream on",Netflix,0.002915121,0.78686816,0.21021676,Neutral,0.78686816
30/09/2015,It's the women of Narcos who make the Pablo Escobar drama worth watching : TV and radio blog,Netflix,0.017827861,0.4077081,0.5744641,Positive,0.5744641
29/09/2015,UK TV: how much does it cost to watch everything? : TV and radio blog,Netflix,0.22678223,0.733323,0.0398948,Neutral,0.733323
29/09/2015,How Sony's free streaming service is trying to take on Netflix and Amazon : TV and radio blog,Netflix,0.030213092,0.81680906,0.15297781,Neutral,0.81680906
29/09/2015,How ‘Netflix and chill’ became code for casual sex : Shortcuts,Netflix,0.3682683,0.5748046,0.05692709,Neutral,0.5748046
28/09/2015,Jane the Virgin: Netflix gets global rights to the US telenovela comedy : TV and radio blog,Netflix,0.006407929,0.68062735,0.31296474,Neutral,0.68062735
25/09/2015,Netflix to air next 12 episodes of Charlie Brooker's Black Mirror,Netflix,0.006930099,0.88510776,0.10796211,Neutral,0.88510776
25/09/2015,Netflix knows which episodes get you hooked to a series,Netflix,0.017684944,0.47385034,0.5084647,Positive,0.5084647
22/09/2015,"Muppets, Heroes, X-Files: why we're stuck in the season of the reboot",Netflix,0.55990213,0.4078688,0.032229085,Negative,0.55990213
21/09/2015,Pocahontas summary revised by Netflix after claims of sexism and stereotyping,Netflix,0.46655685,0.5159163,0.01752682,Neutral,0.5159163
21/09/2015,Netflix drama Beasts of No Nation to hit UK cinemas before reaching subscribers,Netflix,0.07635502,0.85106707,0.07257796,Neutral,0.85106707
17/09/2015,Narcos is a hit for Netflix but iffy accents grate on Colombian ears,Netflix,0.39229527,0.48153332,0.12617138,Neutral,0.48153332
15/09/2015,Full-immersion TV – is Narcos too intense to binge-watch? : Have you been watching?,Netflix,0.39113513,0.55849826,0.050366603,Neutral,0.55849826
13/09/2015,"The BBC licence fee lacks friends, but viewers love their TV subscriptions : Peter Preston on press and broadcasting",Netflix,0.15509982,0.43178254,0.41311765,Neutral,0.43178254
12/09/2015,Venice film festival 2015: Golden Lion goes to Venezuela's From Afar,Netflix,0.008300628,0.88407856,0.10762075,Neutral,0.88407856
12/09/2015,Venice film festival Golden Lion 2015: 'An evening of big surprises' : Film blog,Netflix,0.003885241,0.38808808,0.6080267,Positive,0.6080267
10/09/2015,Marvel's Jessica Jones: first teaser for Daredevil spin-off on Netflix : TV and radio blog,Netflix,0.005206099,0.86240596,0.13238792,Neutral,0.86240596
09/09/2015,Trailer watch: Winter On Fire – Ukraine's Fight for Freedom : Trailer watch,Netflix,0.107520565,0.84810054,0.044378903,Neutral,0.84810054
09/09/2015,A first look at Netflix documentary Keith Richards: Under The Influence : Trailer watch,Netflix,0.011196259,0.91439885,0.07440491,Neutral,0.91439885
08/09/2015,Netflix set to make new series of Charlie Brooker's dystopian drama Black Mirror,Netflix,0.006193207,0.81396914,0.1798377,Neutral,0.81396914
07/09/2015,"Jeremy Clarkson ‘not worth the money’ Amazon spent, says Netflix executive : Media Monkey",Netflix,0.6762661,0.29878178,0.024952156,Negative,0.6762661
04/09/2015,Beasts of No Nation brings Netflix to Venice with beauty and horror,Netflix,0.030631239,0.39639544,0.5729733,Positive,0.5729733
03/09/2015,"New on Netflix in September – Keith Richards: Under the Influence, Line of Duty, Toy Story 1-3 : Stream on",Netflix,0.002446058,0.64206034,0.35549358,Neutral,0.64206034
02/09/2015,"BoJack Horseman: to avoid another show about a white dude, make him a horse",Netflix,0.5324209,0.43073192,0.036847193,Negative,0.5324209
02/09/2015,Beasts of No Nation review – Idris Elba rules in Netflix's impressive move into movies,Netflix,0.002897188,0.1790263,0.8180765,Positive,0.8180765
31/08/2015,Venice film festival takes on Everest as it regains ground lost to younger rivals,Netflix,0.1199238,0.78274196,0.097334184,Neutral,0.78274196
29/08/2015,Netflix takes on Hollywood with its first film premiere at Venice festival,Netflix,0.007107445,0.64402527,0.3488673,Neutral,0.64402527
